optimization_step,episode,loss
731,12,0.1736661195755005
732,12,0.16669861972332
733,12,0.008215696550905704
734,12,0.16950246691703796
735,12,0.17153489589691162
736,12,0.02227971702814102
737,12,0.019980300217866898
738,12,0.010434833355247974
739,12,0.01257589552551508
740,12,0.17047154903411865
741,12,0.018351662904024124
742,12,0.16474582254886627
743,12,0.022507932037115097
744,12,0.01747022569179535
745,12,0.1670766919851303
746,12,0.003127859439700842
747,12,0.0313902422785759
748,12,0.16554446518421173
749,12,0.02162637561559677
750,12,0.018405606970191002
751,12,0.13103735446929932
752,12,0.11344761401414871
753,12,0.08695146441459656
754,12,0.0412808321416378
755,12,0.2125018835067749
756,12,0.05506850779056549
757,12,0.08110921829938889
758,12,0.22451676428318024
759,12,0.08850402384996414
760,12,0.06442728638648987
761,12,0.0542055107653141
762,12,0.03014126606285572
763,12,0.028836224228143692
764,12,0.18729043006896973
765,12,0.03035302273929119
766,12,0.035453300923109055
767,12,0.04504150152206421
768,12,0.0508868582546711
769,12,0.016270507127046585
770,12,0.16463522613048553
771,12,0.019313575699925423
772,12,0.02533625438809395
773,12,0.034548066556453705
774,12,0.19884708523750305
775,12,0.21566379070281982
776,12,0.016807375475764275
777,12,0.03431810811161995
778,12,0.04159444198012352
779,12,0.15951955318450928
780,12,0.027787532657384872
781,12,0.030312402173876762
782,12,0.03227633237838745
783,12,0.02605357952415943
784,12,0.026581984013319016
785,12,0.028450611978769302
786,12,0.025964422151446342
787,12,0.03304653614759445
788,12,0.17077387869358063
789,12,0.012776235118508339
790,12,0.038805775344371796
791,12,0.03913795202970505
792,12,0.008964684791862965
793,12,0.0254799984395504
794,12,0.013283845968544483
795,12,0.1697240024805069
796,12,0.02735592983663082
797,12,0.028002455830574036
798,12,0.017813310027122498
799,12,0.018751127645373344
800,12,0.02757337875664234
801,12,0.33036136627197266
802,12,0.00714714452624321
803,12,0.1631419062614441
804,12,0.03319759666919708
805,12,0.0267342422157526
806,12,0.020080523565411568
807,12,0.019521087408065796
808,12,0.016043443232774734
809,13,0.02129378169775009
810,13,0.016207974404096603
811,13,0.009708297438919544
812,13,0.0190566498786211
813,13,0.008575592190027237
814,13,0.008113671094179153
815,13,0.15965263545513153
816,13,0.021429963409900665
817,13,0.021395709365606308
818,13,0.04791535809636116
819,13,0.02564617618918419
820,13,0.0188144501298666
821,13,0.013149659149348736
822,13,0.02635754831135273
823,13,0.16637857258319855
824,13,0.016913214698433876
825,13,0.047236762940883636
826,13,0.1953318864107132
827,13,0.02542417123913765
828,13,0.021256227046251297
829,13,0.019317351281642914
830,14,0.017235442996025085
831,14,0.016922295093536377
832,14,0.19080525636672974
833,14,0.18433481454849243
834,14,0.0211799256503582
835,14,0.03983151912689209
836,14,0.02158382534980774
837,14,0.028755225241184235
838,14,0.014224765822291374
839,14,0.19285137951374054
840,14,0.011568711139261723
841,14,0.032636791467666626
842,14,0.026048272848129272
843,14,0.04637688398361206
844,14,0.1737811267375946
845,14,0.017550451681017876
846,14,0.009714588522911072
847,14,0.01660054363310337
848,14,0.1653692126274109
849,14,0.1814296543598175
850,14,0.17003442347049713
851,14,0.1768125593662262
852,14,0.018429314717650414
853,14,0.1785908043384552
854,14,0.018336467444896698
855,14,0.013279247097671032
856,14,0.031873561441898346
857,14,0.011220576241612434
858,14,0.021329840645194054
859,14,0.016225742176175117
860,14,0.013536665588617325
861,14,0.015312953852117062
862,14,0.027324607595801353
863,14,0.013874589465558529
864,14,0.16199719905853271
865,14,0.01344337873160839
866,14,0.31520965695381165
867,14,0.019824735820293427
868,14,0.3202352821826935
869,14,0.02109912410378456
870,14,0.029986176639795303
871,14,0.15647299587726593
872,14,0.021968094632029533
873,14,0.013955261558294296
874,14,0.17418260872364044
875,14,0.028728315606713295
876,14,0.012702899985015392
877,14,0.018327835947275162
878,14,0.011467734351754189
879,14,0.020360887050628662
880,14,0.012060745619237423
881,14,0.1622508019208908
882,14,0.01601363904774189
883,14,0.012668261304497719
884,14,0.16488409042358398
885,14,0.17480720579624176
886,14,0.019843831658363342
887,14,0.028347954154014587
888,14,0.019991207867860794
889,14,0.013831360265612602
890,14,0.16981559991836548
891,14,0.0326840840280056
892,14,0.007514663506299257
893,14,0.02101314254105091
894,14,0.012239147908985615
895,14,0.007924390956759453
896,14,0.02288474701344967
897,14,0.17433351278305054
898,14,0.03274902328848839
899,14,0.021657126024365425
900,14,0.013240991160273552
901,14,0.023779168725013733
902,14,0.15630966424942017
903,14,0.16560323536396027
904,14,0.009359967894852161
905,14,0.025142626836895943
906,14,0.013908644206821918
907,14,0.16081926226615906
908,14,0.012376021593809128
909,14,0.0097996536642313
910,14,0.15698909759521484
911,14,0.15643154084682465
912,14,0.017531942576169968
913,14,0.167206808924675
914,14,0.01827809400856495
915,14,0.01285464409738779
916,14,0.04170703515410423
917,14,0.020795470103621483
918,14,0.021125731989741325
919,14,0.011806951835751534
920,14,0.01727176643908024
921,14,0.015100417658686638
922,14,0.15570761263370514
923,14,0.17717808485031128
924,14,0.013066597282886505
925,14,0.16140365600585938
926,14,0.1604570597410202
927,14,0.16563016176223755
928,14,0.16844356060028076
929,14,0.15520556271076202
930,14,0.015362350270152092
931,14,0.01871238462626934
932,14,0.01933591067790985
933,14,0.00901035126298666
934,14,0.013959013856947422
935,14,0.015651851892471313
936,14,0.026198245584964752
937,14,0.023268498480319977
938,14,0.15296748280525208
939,14,0.18102240562438965
940,14,0.018024947494268417
941,14,0.019309643656015396
942,15,0.018199531361460686
943,15,0.1615721583366394
944,15,0.3064872920513153
945,15,0.019292179495096207
946,15,0.3051532208919525
947,15,0.16010481119155884
948,15,0.01573159173130989
949,15,0.025272369384765625
950,15,0.14950431883335114
951,15,0.024247750639915466
952,15,0.014898624271154404
953,15,0.016845867037773132
954,15,0.034059785306453705
955,15,0.013959371484816074
956,15,0.1729060858488083
957,15,0.013177408836781979
958,15,0.16903947293758392
959,15,0.0169201772660017
960,15,0.012849545106291771
961,15,0.018603764474391937
962,15,0.018837930634617805
963,15,0.01897254027426243
964,15,0.15461766719818115
965,15,0.014126135036349297
966,15,0.01497513148933649
967,15,0.018625084310770035
968,15,0.1705131232738495
969,15,0.303885817527771
970,15,0.008737614378333092
971,15,0.018365241587162018
972,15,0.16355447471141815
973,15,0.161062091588974
974,15,0.014296302571892738
975,15,0.017178067937493324
976,15,0.03018208220601082
977,15,0.16031192243099213
978,15,0.1602993607521057
979,15,0.2894214689731598
980,15,0.16563601791858673
981,15,0.01110469363629818
982,15,0.024877971038222313
983,15,0.16129499673843384
984,15,0.02854735404253006
985,15,0.011228636838495731
986,15,0.019036896526813507
987,15,0.3173888027667999
988,15,0.29815080761909485
989,15,0.164557546377182
990,15,0.013254192657768726
991,15,0.15269653499126434
992,15,0.016411518678069115
993,15,0.018637605011463165
994,15,0.01147447805851698
995,15,0.16383279860019684
996,15,0.013471628539264202
997,15,0.031724680215120316
998,15,0.020304009318351746
999,15,0.01228309515863657
1000,15,0.16038241982460022
1001,15,0.1326100379228592
1002,15,0.13684870302677155
1003,15,0.3305620551109314
1004,15,0.326626718044281
1005,15,0.19554761052131653
1006,15,0.041316259652376175
1007,15,0.032334186136722565
1008,15,0.05672817304730415
1009,15,0.336100697517395
1010,15,0.18504318594932556
1011,15,0.03315111622214317
1012,15,0.05469273030757904
1013,15,0.03861026465892792
1014,15,0.03462526947259903
1015,15,0.031959500163793564
1016,15,0.18269595503807068
1017,15,0.042702727019786835
1018,15,0.17197932302951813
1019,15,0.037118099629879
1020,15,0.033459700644016266
1021,15,0.3226949870586395
1022,15,0.0573914609849453
1023,15,0.04610481485724449
1024,15,0.025069184601306915
1025,15,0.018458420410752296
1026,15,0.026435252279043198
1027,15,0.17027948796749115
1028,15,0.02413877099752426
1029,15,0.026156753301620483
1030,15,0.019784390926361084
1031,15,0.034026823937892914
1032,15,0.1680840104818344
1033,15,0.03634132072329521
1034,15,0.1767107993364334
1035,15,0.03590434044599533
1036,15,0.031528159976005554
1037,15,0.027886759489774704
1038,15,0.15564659237861633
1039,15,0.01819555088877678
1040,15,0.031131882220506668
1041,15,0.026812821626663208
1042,15,0.03645690903067589
1043,15,0.043255534023046494
1044,15,0.16721408069133759
1045,15,0.014507798478007317
1046,15,0.016298513859510422
1047,15,0.029219893738627434
1048,15,0.01654294691979885
1049,15,0.04500294476747513
1050,15,0.020609300583600998
1051,15,0.040706317871809006
1052,15,0.16247346997261047
1053,15,0.016665728762745857
1054,15,0.008934009820222855
1055,15,0.026425141841173172
1056,15,0.16505858302116394
1057,15,0.018276460468769073
1058,15,0.02294834516942501
1059,15,0.2977725863456726
1060,15,0.027802255004644394
1061,15,0.1532791256904602
1062,15,0.16955098509788513
1063,15,0.030293652787804604
1064,15,0.018162433058023453
1065,15,0.02070680260658264
1066,15,0.018637897446751595
1067,15,0.03125367313623428
1068,15,0.024340849369764328
1069,15,0.1448434442281723
1070,15,0.17741791903972626
