configuration,episode,goal_angle,cumulative_reward,success,episode_length,final_absolute_error,epsilon_used,epsilon_after_decay,mean_loss,replay_size,optimization_steps,episode_wall_clock_seconds,cumulative_wall_clock_seconds,terminated,truncated
config_a,35,-0.5425996537128712,15.6750383940991,True,148,0.021886641855057065,0.8433051360508336,0.8390886103705794,0.03446762742336235,4447,3948,0.4557169579998117,12.56402668299961,True,False
config_a,36,-0.29579634012126665,-16.935854182997723,False,150,0.18724540838308534,0.8390886103705794,0.8348931673187264,0.03756943950429559,4597,4098,0.47066501199969935,13.034696712999903,False,True
config_a,37,-0.48638307039065903,24.318462275418277,True,109,0.020708277462122393,0.8348931673187264,0.8307187014821328,0.031172941276513107,4706,4207,0.32786560900012773,13.362565555999936,True,False
config_a,38,0.27196325560462586,15.310047686658798,True,20,0.002603433353497886,0.8307187014821328,0.8265651079747222,0.042091303737834096,4726,4227,0.061454069999854255,13.4240233419996,True,False
config_a,39,0.6063247200401634,5.943307258002459,True,42,0.022501601403761784,0.8265651079747222,0.8224322824348486,0.039419354360905434,4768,4269,0.12530531900029018,13.549332426999626,True,False
config_a,40,0.1054995612758054,17.197834734991194,True,14,0.024357332950223853,0.8224322824348486,0.8183201210226743,0.03454667502748115,4782,4283,0.04168627099988953,13.591020229999685,True,False
config_a,41,-0.19335837596688488,21.1807296638377,True,44,0.019777813239360148,0.8183201210226743,0.8142285204175609,0.04838573157956654,4826,4327,0.12990980600034163,13.720929514999625,True,False
config_a,42,0.7528665793445402,-23.55483414428309,False,150,0.06298655916951901,0.8142285204175609,0.810157377815473,0.044794220806409914,4976,4477,0.4413033290002204,14.162228427999707,False,True
config_a,43,0.2941790984755761,-71.34660936146975,False,150,0.14752999109119824,0.810157377815473,0.8061065909263957,0.050158335032562416,5126,4627,0.43792295000002923,14.6001536509998,False,True
config_a,44,0.3431661379906532,-40.25526080494747,False,150,0.31395793983469256,0.8061065909263957,0.8020760579717637,0.04379765215640267,5276,4777,0.43641218699985984,15.036567099999957,False,True
config_a,45,-0.6060536436369619,-6.739793808851399,True,76,0.02907617857735134,0.8020760579717637,0.798065677681905,0.04440830408987638,5352,4853,0.2206358349999391,15.257197306999842,True,False
config_a,46,0.5020908904982662,-22.138323978567488,True,116,0.030200446504104472,0.798065677681905,0.7940753492934954,0.03570119275888107,5468,4969,0.33993435699994734,15.597132784999758,True,False
config_a,47,-0.06891341952258812,17.174139656149784,True,13,0.016589915986301745,0.7940753492934954,0.7901049725470279,0.023568595616290204,5481,4982,0.03841597499967975,15.635569903000032,True,False
config_a,48,0.05212907066645778,17.625750046409667,True,9,0.006024708037499986,0.7901049725470279,0.7861544476842928,0.07094952805588643,5490,4991,0.02630741799976022,15.661879064000004,True,False
config_a,49,0.6495290165728298,1.5802104469388674,True,79,0.030949586437154175,0.7861544476842928,0.7822236754458713,0.044667944382829,5569,5070,0.2309981409998727,15.892870233999929,True,False
config_a,50,0.16577335165253881,9.222087027318775,True,85,0.01154974658081162,0.7822236754458713,0.778312557068642,0.0464628161095521,5654,5155,0.24853416600035416,16.14139456599969,True,False
config_a,51,0.7642351097278159,10.45941081771643,True,71,0.02660379215631925,0.778312557068642,0.7744209942832988,0.043289359252322725,5725,5226,0.20735220399956233,16.34970321899982,True,False
config_a,52,0.3379575564843966,15.357257960597053,True,46,0.005996032125055062,0.7744209942832988,0.7705488893118823,0.04404367842590031,5771,5272,0.13291502699985358,16.482621280999865,True,False
config_a,53,-0.22107304984804121,16.08316923796665,True,21,0.004214161388564952,0.7705488893118823,0.7666961448653229,0.047250354795583656,5792,5293,0.06065140900000188,16.543275573999836,True,False
config_a,54,0.24453407103151825,12.361754156928509,True,36,0.025469969435558237,0.7666961448653229,0.7628626641409962,0.07466709872500764,5828,5329,0.10362638300011895,16.646893944999647,True,False
config_a,55,-0.7466428048441289,15.895592582091922,True,40,0.014932680724269454,0.7628626641409962,0.7590483508202912,0.04841696165967733,5868,5369,0.11663998399990305,16.763542822999625,True,False
config_a,56,0.0058969335801940526,19.83362098924699,True,54,0.0035317647004825194,0.7590483508202912,0.7552531090661897,0.0488320940381123,5922,5423,0.15583367499993983,16.919378479999978,True,False
config_a,57,-0.7274915788685086,-25.595470052026176,True,132,0.033327356243195605,0.7552531090661897,0.7514768435208588,0.047904180849648335,6054,5555,0.3857929929999955,17.305168678999962,True,False
config_a,58,0.3784105914597091,6.596616370882837,True,91,0.02550515354383459,0.7514768435208588,0.7477194593032545,0.055689725011669015,6145,5646,0.2627356709999731,17.567909987999883,True,False
config_a,59,0.7158617861604102,8.42817078572697,True,122,0.026679338718429313,0.7477194593032545,0.7439808620067382,0.04622253844300743,6267,5768,0.3579859380001835,17.925894294000045,True,False
config_a,60,-0.7651082338892462,7.9713711284101,True,49,0.018805815894742173,0.7439808620067382,0.7402609576967045,0.05067002560411181,6316,5817,0.14494859400019777,18.070848034999926,True,False
config_a,61,-0.45953602923557835,15.768615091079846,True,112,0.009122271334172594,0.7402609576967045,0.736559652908221,0.0476605554244348,6428,5929,0.3391905929997847,18.410036254999795,True,False
config_a,62,-0.5572528245753583,9.054641364247072,True,36,0.024586165869481924,0.736559652908221,0.7328768546436799,0.036461226952572666,6464,5965,0.10690123499989568,18.51694586199983,True,False
config_a,63,0.38104754654262907,14.476280258689076,True,21,0.007816184706159357,0.7328768546436799,0.7292124703704616,0.0464565943749178,6485,5986,0.0625424960003329,18.57949192399974,True,False
config_a,64,-0.002161206712876451,28.86210136142326,True,50,0.0011606402977274314,0.7292124703704616,0.7255664080186093,0.052545978762209414,6535,6036,0.14645682300033513,18.725947254999937,True,False
config_a,65,-0.4746594600449594,14.059370665252208,True,24,0.002441130232976152,0.7255664080186093,0.7219385759785162,0.047368825413286686,6559,6060,0.07114073200000348,18.797089969999888,True,False
config_a,66,0.22915166968498912,13.765225169248879,True,53,0.03815579668756891,0.7219385759785162,0.7183288830986236,0.04328657641022835,6612,6113,0.15889677199993457,18.955987612999706,True,False
config_a,67,0.006805930598571264,18.399789364147,True,45,0.025979712438713894,0.7183288830986236,0.7147372386831305,0.04481452732450432,6657,6158,0.13293942400014203,19.088926886999616,True,False
config_a,68,0.05122980765059315,25.178340614261103,True,32,0.025775594842367883,0.7147372386831305,0.7111635524897149,0.045771537988912314,6689,6190,0.09380935699982729,19.182740871999613,True,False
config_a,69,0.2976709036620129,15.262604926154019,True,58,0.021069046419357418,0.7111635524897149,0.7076077347272662,0.04014510748072945,6747,6248,0.1721340849999251,19.35487085099976,True,False
config_a,70,-0.7688231134264853,0.7632168266922221,True,57,0.018941471727953685,0.7076077347272662,0.7040696960536299,0.05070459752817426,6804,6305,0.18002304899982846,19.534898656999758,True,False
config_a,71,-0.2537775386595955,15.252419031318276,True,40,0.028805786793108745,0.7040696960536299,0.7005493475733617,0.039808516623452306,6844,6345,0.11903091400017729,19.65393067199966,True,False
config_a,72,-0.6591965317884253,2.257889605872329,True,39,0.003586877076089179,0.7005493475733617,0.697046600835495,0.04620280479773497,6883,6384,0.1165565900000729,19.770465880999836,True,False
config_a,73,-0.22992177117269452,25.786990085896104,True,73,0.00657203504857598,0.697046600835495,0.6935613678313175,0.048140623517436525,6956,6457,0.21876037099991663,19.989251198999682,True,False
config_a,74,-0.028698057805840227,17.61033914005384,True,8,0.007623519979493815,0.6935613678313175,0.6900935609921609,0.04469041503034532,6964,6465,0.02408215499963262,20.01334365899993,True,False
config_a,75,-0.540222680156015,2.697288584429767,True,43,0.01705688138191963,0.6900935609921609,0.6866430931872001,0.04837446044697318,7007,6508,0.13178352699969764,20.145120175999637,True,False
config_a,76,-0.7367664137892613,9.7139678530395,True,41,0.0033232177799615847,0.6866430931872001,0.6832098777212641,0.04447727677662198,7048,6549,0.12725158000012016,20.273318791999827,True,False
config_a,77,0.6598279752978315,15.155184956127778,True,37,0.009585063804711358,0.6832098777212641,0.6797938283326578,0.04662907883726262,7085,6586,0.11367556300001525,20.386997017999875,True,False
config_a,78,0.7093044229902652,7.490460959356276,True,61,0.006255156060703926,0.6797938283326578,0.6763948591909945,0.041857081068465946,7146,6647,0.17878029300027265,20.565778382999724,True,False
config_a,79,-0.23707121093507644,25.642846154444847,True,35,0.0029621960162523886,0.6763948591909945,0.6730128848950395,0.039069201477936334,7181,6682,0.10243176899984974,20.668212435999976,True,False
config_a,80,0.7068551633266504,3.449479342717674,True,38,0.012682191554944766,0.6730128848950395,0.6696478204705644,0.040589083917438984,7219,6720,0.11079748000020118,20.77901343099984,True,False
config_a,81,-0.031392058814335044,17.7303684883751,True,8,0.0018201260418605862,0.6696478204705644,0.6662995813682115,0.0424463814124465,7227,6728,0.023715520000223478,20.802495734999866,True,False
config_a,82,-0.45687629337610947,19.150883068621624,True,31,0.009817857892182813,0.6662995813682115,0.6629680834613705,0.04475271683787146,7258,6759,0.09069785800011232,20.89342857199972,True,False
config_a,83,0.785344582176785,7.361035351804457,True,30,0.0011433066242092504,0.6629680834613705,0.6596532430440636,0.042984955074886484,7288,6789,0.08760450599993419,20.981034939999972,True,False
config_a,84,-0.3718738239935053,13.47926296016667,True,27,0.01803465526699355,0.6596532430440636,0.6563549768288433,0.05094350943410838,7315,6816,0.07870598399995288,21.059741624999788,True,False
config_a,85,-0.7353620973805841,10.785600259480995,True,60,0.019816600875793733,0.6563549768288433,0.653073201944699,0.035994032335778074,7375,6876,0.17674156700013555,21.236483992999638,True,False
config_a,86,0.5622153303565547,8.048857869522177,True,77,0.011326009808590776,0.653073201944699,0.6498078359349755,0.03886722144368407,7452,6953,0.22525310099990747,21.461737233999884,True,False
config_a,87,-0.13831088840018269,17.210070186760277,True,12,0.005799531514002504,0.6498078359349755,0.6465587967553006,0.04268493394677838,7464,6965,0.035311696999997366,21.49705738299963,True,False
config_a,88,0.5824601377902077,13.16548520406941,True,56,0.012231132603157557,0.6465587967553006,0.6433260027715241,0.04300864709408155,7520,7021,0.16240807500025767,21.659458938999705,True,False
config_a,89,-0.7177552668595419,-1.8413467848884508,True,48,5.044587575420145e-05,0.6433260027715241,0.6401093727576664,0.041720614108877875,7568,7069,0.13950314900012017,21.798963620999984,True,False
config_a,90,-0.3412289106199133,16.32677939115092,True,31,0.011235469662301212,0.6401093727576664,0.6369088258938781,0.043329252651141535,7599,7100,0.09007664599994314,21.889044111999738,True,False
config_a,91,0.708114962346738,6.464098428888244,True,38,0.00863858345705959,0.6369088258938781,0.6337242817644086,0.038777234718987814,7637,7138,0.1107724030002828,21.999817445999724,True,False
config_a,92,-0.789552619116218,7.375742126349358,True,33,0.004273706577147984,0.6337242817644086,0.6305556603555866,0.03680198459011136,7670,7171,0.09713285299994823,22.09695021899961,True,False
config_a,93,-0.2653694972695746,28.09780926887906,True,41,0.02659492400459562,0.6305556603555866,0.6274028820538087,0.041673838683381315,7711,7212,0.12098993200015684,22.21794246499985,True,False
config_a,94,0.2164555787604081,17.037282546260393,True,38,0.0018272726687283414,0.6274028820538087,0.6242658676435396,0.034858797725878264,7749,7250,0.11148691400012467,22.329432192999775,True,False
config_a,95,-0.784836122542418,8.548467005998827,True,28,0.0018508377207692162,0.6242658676435396,0.6211445383053219,0.05345208716711828,7777,7278,0.08276606200024617,22.41220087900001,True,False
config_a,96,-0.4819575001370005,8.197115536406635,True,42,0.0207999282119119,0.6211445383053219,0.6180388156137953,0.0366759646595234,7819,7320,0.12238089799984664,22.534579993999614,True,False
config_a,97,0.1264037204196633,16.466604217235,True,17,0.018558339377278493,0.6180388156137953,0.6149486215357263,0.034724186338922554,7836,7337,0.04993116200012082,22.58451635399979,True,False
config_a,98,-0.3956648722288355,13.261847107950597,True,28,0.011554641762414886,0.6149486215357263,0.6118738784280476,0.032694026960858276,7864,7365,0.08360539700015579,22.668120088999785,True,False
config_a,99,-0.3988752751894101,20.5428609718394,True,56,0.01733993360012681,0.6118738784280476,0.6088145090359074,0.03423067052582545,7920,7421,0.1654307140001947,22.83355039099979,True,False
config_a,100,0.5862795348561336,6.115747630689291,True,40,0.003899315764398059,0.6088145090359074,0.6057704364907278,0.03493549446575343,7960,7461,0.11773785400009729,22.951289727999665,True,False
config_a,101,0.36666758154688006,12.440519366692753,True,48,0.02932621366575089,0.6057704364907278,0.6027415843082742,0.03861811625150343,8008,7509,0.1439659349998692,23.096248696999737,True,False
config_a,102,-0.5577616683718589,7.316648841463028,True,37,0.002949513483293975,0.6027415843082742,0.5997278763867329,0.04652311290438111,8045,7546,0.10984980300008829,23.206102315999942,True,False
config_a,103,0.7312857839739095,-7.131100662704561,True,51,0.024839248042682005,0.5997278763867329,0.5967292370047992,0.037588928406145056,8096,7597,0.15397352299987688,23.360076879999724,True,False
config_a,104,0.32201634671155754,15.457533597666771,True,44,0.0070781135220855385,0.5967292370047992,0.5937455908197752,0.03929826731539585,8140,7641,0.1364786279996224,23.49655632999975,True,False
config_a,105,0.5440274058901522,7.513957463810219,True,45,0.014868216492166741,0.5937455908197752,0.5907768628656763,0.03845337972872787,8185,7686,0.13703945099996417,23.633596100999966,True,False
config_a,106,-0.4612953331009937,20.41083162628347,True,39,0.0009554138658718347,0.5907768628656763,0.5878229785513479,0.0392039518039196,8224,7725,0.12226946199962185,23.755868126999758,True,False
config_a,107,-0.4931498094047253,13.220529646147043,True,23,0.030951318670634165,0.5878229785513479,0.5848838636585911,0.03613969869911671,8247,7748,0.06879204400001981,23.824661894999736,True,False
config_a,108,0.01638575236332751,17.744404651538936,True,8,0.01626342296069984,0.5848838636585911,0.5819594443402982,0.06080449791625142,8255,7756,0.02464113400037604,23.84930048499973,True,False
config_a,109,0.4704629512411216,15.496427383460105,True,36,0.012839191784330461,0.5819594443402982,0.5790496471185967,0.0526040305590464,8291,7792,0.11049346900017554,23.959799562999706,True,False
config_a,110,0.25605791326469873,16.355888723582027,True,16,0.027490545832733887,0.5790496471185967,0.5761543988830038,0.04270070430357009,8307,7808,0.04866260900007546,24.008462701999633,True,False
config_a,111,-0.4879235123150332,14.15936369576957,True,21,0.007114234679052256,0.5761543988830038,0.5732736268885887,0.046039109073934104,8328,7829,0.06473661400013953,24.073202370999752,True,False
config_a,112,-0.6415583041032855,9.999994704310666,True,29,0.027468903710750392,0.5732736268885887,0.5704072587541458,0.039175013272926724,8357,7858,0.08823940799993579,24.16144764699993,True,False
config_a,113,-0.4885233763250799,8.806476408988237,True,34,0.010479199413100548,0.5704072587541458,0.567555222460375,0.03967905132209554,8391,7892,0.10163267300004009,24.26307380099979,True,False
config_a,114,-0.4657282227786643,12.650195220438764,True,23,0.0042722295478822,0.567555222460375,0.5647174463480732,0.044262525423065475,8414,7915,0.06850396700019701,24.331588182999894,True,False
config_a,115,0.5892540485072144,14.572149615176023,True,46,0.011399442756119926,0.5647174463480732,0.5618938591163328,0.04091204026632983,8460,7961,0.1379123570000047,24.469499989999804,True,False
config_a,116,-0.7784314223866593,7.2103041542461135,True,31,0.020032645580851383,0.5618938591163328,0.5590843898207511,0.04383930239465929,8491,7992,0.09707655900001555,24.56655132099968,True,False
config_a,117,0.17202774907953555,17.15523192436085,True,13,0.005542044241466787,0.5590843898207511,0.5562889678716474,0.05765693634748459,8504,8005,0.040661339000052976,24.607243084999936,True,False
config_a,118,-0.20016862387962786,16.85310484021902,True,15,0.014336393860599067,0.5562889678716474,0.5535075230322891,0.05875863681236903,8519,8020,0.044902665999870806,24.652143027999955,True,False
config_a,119,-0.17150285740777826,17.001970866229385,True,14,0.01486283360792856,0.5535075230322891,0.5507399854171277,0.04174352463866983,8533,8034,0.041982600999745046,24.694133019999754,True,False
config_a,120,0.3802617079902577,22.501633065321947,True,71,0.0009588934214627698,0.5507399854171277,0.547986285490042,0.046733882409376155,8604,8105,0.2117104039998594,24.90583876699975,True,False
config_a,121,0.31568772260978806,16.598689560577622,True,29,0.00017379295418978868,0.547986285490042,0.5452463540625918,0.04794742077075202,8633,8134,0.08708833899981983,24.992927147000046,True,False
config_a,122,-0.5665863683567345,13.031833473360166,True,23,0.006554780130076376,0.5452463540625918,0.5425201222922789,0.04168853965466437,8656,8157,0.07203669300042748,25.06497010799967,True,False
config_a,123,0.16089934250682203,18.39321394925937,True,22,0.03226086237090561,0.5425201222922789,0.5398075216808175,0.040745797313072464,8678,8179,0.06603927800006204,25.131010867999976,True,False
config_a,124,-0.5020310378742258,13.093588859587907,True,22,0.03365370857396266,0.5398075216808175,0.5371084840724134,0.04732793180102652,8700,8201,0.07081566899978498,25.201825495999856,True,False
config_a,125,0.06798242861764048,17.653261126810683,True,11,0.004027781842529221,0.5371084840724134,0.5344229416520513,0.04872243597426198,8711,8212,0.033686965000015334,25.23551983199968,True,False
config_a,126,-0.05336856480580843,17.682263593026438,True,9,0.006093938298005801,0.5344229416520513,0.531750826943791,0.03871577440036668,8720,8221,0.028222040999935416,25.26475837199996,True,False
config_a,127,-0.6684356665262268,12.220288978610188,True,24,0.03880511799739228,0.531750826943791,0.5290920728090721,0.044317143658796944,8744,8245,0.07228050499998062,25.337037212999803,True,False
config_a,128,0.42134288484418825,13.431187348393722,True,24,0.0021586954232542532,0.5290920728090721,0.5264466124450268,0.0635106225963682,8768,8269,0.07166994799990789,25.408712999999807,True,False
config_a,129,-0.763359156477009,12.24095419193618,True,45,0.003533235793381606,0.5264466124450268,0.5238143793828016,0.05725507645143403,8813,8314,0.13361478600018017,25.54232842700003,True,False
config_a,130,0.5928494955827062,8.682192698586732,True,35,0.012947857880458935,0.5238143793828016,0.5211953074858876,0.05087336360343865,8848,8349,0.10486041600006502,25.64719157599984,True,False
config_a,131,0.4216884689109821,15.044931590463968,True,31,0.01216705236202914,0.5211953074858876,0.5185893309484582,0.04776803842715679,8879,8380,0.09358755899984317,25.740782920999663,True,False
config_a,132,-0.21767905031657997,14.976549124531449,True,26,0.0032485559607409453,0.5185893309484582,0.5159963842937159,0.05082462534594994,8905,8406,0.08099951900021551,25.821778924999762,True,False
config_a,133,-0.7153463870172296,8.589936649729498,True,29,0.0048569631654951095,0.5159963842937159,0.5134164023722473,0.04930141825100471,8934,8435,0.08861982300004456,25.910406678999607,True,False
config_a,134,-0.04331106976125765,17.480655132140964,True,8,0.007508214849985727,0.5134164023722473,0.510849320360386,0.047376293456181884,8942,8443,0.024003988999993453,25.93441126899961,True,False
config_a,135,-0.6601569562891569,8.75261940942146,True,27,0.007511328755436364,0.510849320360386,0.5082950737585841,0.04878418002691534,8969,8470,0.08432867200008332,26.01873182899999,True,False
config_a,136,-0.24216948588261555,14.769295308645816,True,36,0.019777610301432158,0.5082950737585841,0.5057535983897912,0.06033769156783819,9005,8506,0.11188116900029854,26.130583873999967,True,False
config_a,137,-0.43018838063026466,18.439021136634985,True,48,0.0014426151220646721,0.5057535983897912,0.5032248303978422,0.061601318418979645,9053,8554,0.1450316370001019,26.275651864999872,True,False
config_a,138,-0.32957403318887873,15.69473733957857,True,18,0.011911251480604956,0.5032248303978422,0.500708706245853,0.04985711816698313,9071,8572,0.05430754999997589,26.329967115999807,True,False
config_a,139,-0.2162720181133757,18.777847071690488,True,24,0.0033639639090846107,0.500708706245853,0.4982051627146237,0.05470938157911102,9095,8596,0.07446457700007159,26.404433104999953,True,False
config_a,140,-0.6237723751975536,9.240861736238003,True,28,0.012376934395293748,0.4982051627146237,0.49571413690105054,0.054559990031910796,9123,8624,0.08863966199987772,26.49307519099966,True,False
config_a,141,-0.3374144114657089,14.605312952212987,True,22,0.03199621230103361,0.49571413690105054,0.4932355662165453,0.053000610999085686,9145,8646,0.06623194400026478,26.55930774599983,True,False
config_a,142,-0.7036215371618445,8.98828320149332,True,44,0.02298385890777299,0.4932355662165453,0.4907693883854626,0.048538556872782385,9189,8690,0.14770411500012415,26.707013663999987,True,False
config_a,143,-0.5527281322102013,12.20015321453102,True,43,0.016081968820147896,0.4907693883854626,0.4883155414435353,0.051023720048887784,9232,8733,0.13220852899985402,26.839220849999947,True,False
config_a,144,0.6424081638858459,6.118894363753496,True,32,0.014326679098242923,0.4883155414435353,0.4858739637363176,0.07449733652174473,9264,8765,0.09548401400024886,26.934711163999964,True,False
config_a,145,-0.33845695399621384,17.101447258051486,True,25,0.0322757117427066,0.4858739637363176,0.483444593917636,0.06263606153428554,9289,8790,0.0767687580000711,27.011479961999612,True,False
config_a,146,0.7519173897796521,6.513244570605455,True,29,0.003528216790242844,0.483444593917636,0.4810273709480478,0.07606457398626311,9318,8819,0.08691861799979961,27.09839975099976,True,False
config_a,147,-0.5916237016263474,5.832802922080735,True,41,0.02078555621047773,0.4810273709480478,0.47862223409330756,0.056951033632929735,9359,8860,0.12379986500036466,27.222201867999956,True,False
config_a,148,-0.46617494680061555,14.043024833523667,True,20,0.01280592636540262,0.47862223409330756,0.47622912292284103,0.04910557102411985,9379,8880,0.06172264899987567,27.283927751999727,True,False
config_a,149,-0.33041919950815085,15.661397365294397,True,18,0.009458131643310885,0.47622912292284103,0.4738479773082268,0.06403971546226078,9397,8898,0.0550785549999091,27.338992426000004,True,False
config_a,150,0.33796284357609263,15.041800039593362,True,19,0.023807041459234346,0.4738479773082268,0.47147873742168567,0.05585295569739843,9416,8917,0.06017607700005101,27.399189253999793,True,False
config_a,151,-0.24271661080426343,16.73111658394337,True,14,0.015339352983870708,0.47147873742168567,0.46912134373457726,0.03999827363129173,9430,8931,0.04183415099987542,27.442032092999852,True,False
