optimization_step,episode,loss
100,4,0.0010734866373240948
101,4,0.0006922920001670718
102,5,0.008765636011958122
103,5,0.001242058933712542
104,5,0.008480940945446491
105,5,0.0008526984602212906
106,5,0.0010581017704680562
107,5,0.0008758656913414598
108,5,0.0008351019350811839
109,5,0.009026301093399525
110,5,0.01717107743024826
111,5,0.0096341073513031
112,5,0.0008946808520704508
113,5,0.0008733778959140182
114,5,0.008488005958497524
115,5,0.0009076447458937764
116,5,0.001051279716193676
117,5,0.00949531327933073
118,5,0.008965212851762772
119,5,0.0008548002224415541
120,5,0.0008129450143314898
121,5,0.0010448313551023602
122,5,0.00785364955663681
123,5,0.015912078320980072
124,5,0.0010585265699774027
125,5,0.0010929377749562263
126,5,0.0009514791890978813
127,5,0.015944525599479675
128,5,0.008536770939826965
129,5,0.0005484422435984015
130,5,0.0006032862584106624
131,5,0.008647591806948185
132,5,0.0007854908471927047
133,5,0.00049923564074561
134,5,0.008007741533219814
135,5,0.001058924593962729
136,5,0.0006127421511337161
137,5,0.007958942092955112
138,5,0.007606263272464275
139,5,0.008419500663876534
140,5,0.0006134538562037051
141,5,0.0007181408582255244
142,5,0.0004626570444088429
143,5,0.0006961443577893078
144,5,0.00845953170210123
145,5,0.008396360091865063
146,5,0.0008546302560716867
147,5,0.0009664242388680577
148,5,0.008229600265622139
149,5,0.0009221238433383405
150,5,0.0006218873313628137
151,5,0.0006794233340770006
152,5,0.0006730493041686714
153,5,0.0005722156492993236
154,5,0.007906986400485039
155,5,0.00797613337635994
156,5,0.007713374216109514
157,5,0.007803712971508503
158,5,0.0005391284939832985
159,5,0.0006709669250994921
160,5,0.007978464476764202
161,5,0.0006920305313542485
162,5,0.0004529226862359792
163,5,0.0008427340653724968
164,5,0.00771162798628211
165,5,0.0007313013775274158
166,5,0.0006358186947181821
167,5,0.0081108920276165
168,5,0.0006198218325152993
169,5,0.0006389760528691113
170,5,0.007652259431779385
171,5,0.007584831677377224
172,5,0.000527470197994262
173,5,0.0006923438631929457
174,5,0.014485860243439674
175,5,0.0007103014504536986
176,5,0.0005015145288780332
177,5,0.007363986223936081
178,5,0.0004996659699827433
179,5,0.00066929537570104
180,5,0.0006187374820001423
181,5,0.0004847990348935127
182,5,0.0005323665682226419
183,5,0.0006642009830102324
184,5,0.0006307691801339388
185,5,0.0007643214776180685
186,5,0.0004069428250659257
187,5,0.00047748631914146245
188,5,0.0005153142265044153
189,5,0.0004199218819849193
190,5,0.007437622174620628
191,5,0.000476885586977005
192,5,0.007492169737815857
193,5,0.0004175456124357879
194,5,0.0003494693082757294
195,5,0.00046214828034862876
196,5,0.0005380613729357719
197,5,0.00040010278462432325
198,5,0.0003326984588056803
199,5,0.0004198836977593601
200,5,0.0005009897286072373
201,5,0.00025877184816636145
202,5,0.0006083349580876529
203,5,0.00039865722646936774
204,5,0.007609717547893524
205,5,0.0005046727601438761
206,5,0.00029691035160794854
207,5,0.0004752819368150085
208,5,0.0003421645669732243
209,5,0.000326353358104825
210,5,0.0005564863095059991
211,5,0.0002858229272533208
212,5,0.00036496392567642033
213,5,0.00030726799741387367
214,5,0.007726170122623444
215,5,0.015063213184475899
216,5,0.0003208909183740616
217,5,0.0003880398580804467
218,5,0.0002733380242716521
219,5,0.0074414415284991264
220,5,0.0002573850506450981
221,5,0.00704290671274066
222,5,0.014887433499097824
223,5,0.0005439701490104198
224,5,0.00046697078505530953
225,5,0.0004114724288228899
226,5,0.0002953294606413692
227,5,0.0003452625242061913
228,5,0.0003145095251966268
229,5,0.00047969853039830923
230,5,0.000632158131338656
231,5,0.00022169122530613095
232,5,0.00039460297557525337
233,5,0.0003020906005986035
234,5,0.00025851058308035135
235,5,0.00039578654104843736
236,5,0.0070881606079638
237,5,0.0002496730303391814
238,5,0.00041098566725850105
239,5,0.00716564292088151
240,5,0.00040902747423388064
241,5,0.00033880933187901974
242,5,0.00040793875814415514
243,5,0.00038692340604029596
244,5,0.0070058004930615425
245,5,0.007230023853480816
246,5,0.007147542200982571
247,5,0.0002070111222565174
248,5,0.00037758713006041944
249,5,0.007183318492025137
250,5,0.0004692717338912189
251,5,0.23077677190303802
252,6,0.2504991590976715
253,6,0.1786242127418518
254,6,0.10050609707832336
255,6,0.07660174369812012
256,6,0.030639594420790672
257,6,0.014883339405059814
258,6,0.0340595617890358
259,6,0.048840928822755814
260,6,0.0617884024977684
261,6,0.06903087347745895
262,6,0.06045595556497574
263,6,0.05267631262540817
264,6,0.039020638912916183
265,6,0.02095380611717701
266,6,0.03209202364087105
267,6,0.021244514733552933
268,6,0.004841069225221872
269,6,0.010044717229902744
270,6,0.020859090611338615
271,6,0.014684870839118958
272,6,0.02098654955625534
273,6,0.016233570873737335
274,6,0.016617758199572563
275,6,0.012609337456524372
276,6,0.01718767173588276
277,6,0.0144879799336195
278,6,0.0036121788434684277
279,6,0.009412546642124653
280,6,0.0010821946198120713
281,6,0.002067763824015856
282,6,0.019368808716535568
283,6,0.0032018295023590326
284,6,0.013028147630393505
285,6,0.0054907663725316525
286,6,0.030797239392995834
287,6,0.004891681019216776
288,6,0.0025003268383443356
289,6,0.002433287212625146
290,6,0.001483892323449254
291,6,0.0012325773714110255
292,6,0.0006991010741330683
293,6,0.0008440978126600385
294,6,0.008265825919806957
295,6,0.001464246422983706
296,6,0.0015647548716515303
297,6,0.0019657728262245655
298,6,0.0015503263566643
299,6,0.009373311884701252
300,6,0.023954208940267563
301,6,0.009375558234751225
302,6,0.0011158607667312026
303,6,0.0009410158963873982
304,6,0.00866890698671341
305,6,0.0006711700698360801
306,6,0.0006131611298769712
307,6,0.0007998063811101019
308,6,0.0008582978625781834
309,6,0.0007890760898590088
310,6,0.0009218701161444187
311,6,0.0008159732678905129
312,6,0.008150934241712093
313,6,0.015517805702984333
314,6,0.00048454420175403357
315,6,0.0005129129276610911
316,6,0.0008568121120333672
317,6,0.000682270503602922
318,6,0.0006957549485377967
319,6,0.0005920508410781622
320,6,0.0006263278191909194
321,6,0.0005113325314596295
322,6,0.014744817279279232
323,6,0.0006403528386726975
324,6,0.0005361817311495543
325,6,0.00042718666372820735
326,6,0.0006074412958696485
327,6,0.00040796358371153474
328,6,0.0006214333698153496
329,6,0.0004963193787261844
330,6,0.00035431780270300806
331,6,0.007297186180949211
332,6,0.0006385893793776631
333,6,0.0005794698954559863
334,6,0.0005071514169685543
335,6,0.00742323836311698
336,6,0.007516862824559212
337,6,0.0002975424868054688
338,6,0.0002741566568147391
339,6,0.00039703742368146777
340,6,0.00039443702553398907
341,6,0.00037906234501861036
342,6,0.007658649701625109
343,6,0.00035314500564709306
344,6,0.00047940717195160687
345,6,0.0003838441916741431
346,6,0.0005172546370886266
347,6,0.0004944246029481292
348,6,0.007327784784138203
349,6,0.0002928746398538351
350,6,0.0005534496158361435
351,6,0.008267289958894253
352,6,0.007367194164544344
353,6,0.0002855429775081575
354,6,0.0003714484628289938
355,6,0.0004933382151648402
356,6,0.0003461257729213685
357,6,0.00035645716707222164
358,6,0.0004342535394243896
359,6,0.00034104366204701364
360,6,0.00039326699334196746
361,6,0.00048666904331184924
362,6,0.00022175257618073374
363,7,0.00032597564859315753
364,7,0.0002515567175578326
365,7,0.0004764656478073448
366,7,0.007296577095985413
367,7,0.009421872906386852
368,7,0.0072559635154902935
369,7,0.0003433139936532825
370,7,0.009460922330617905
371,7,0.16191108524799347
372,7,0.026356017217040062
373,7,0.00035456588375382125
374,7,0.007608570624142885
375,7,0.007779676932841539
376,7,0.007461003493517637
377,7,0.0004164590791333467
378,7,0.007286017294973135
379,7,0.00678116362541914
380,7,0.0002804516989272088
381,7,0.168274387717247
382,7,0.16174134612083435
383,7,0.008234892971813679
384,7,0.00733948452398181
385,7,0.00040088206878863275
386,7,0.0002783777890726924
387,7,0.0002282359346281737
388,7,0.00790706742554903
389,7,0.0004019571060780436
390,7,0.013155646622180939
391,7,0.007159378845244646
392,7,0.013303213752806187
393,7,0.006974928081035614
394,7,0.0005605536280199885
395,7,0.015455338172614574
396,7,0.0003826454048976302
397,7,0.0003280478704255074
398,7,0.007226895075291395
399,7,0.007401284296065569
400,7,0.00759775098413229
401,7,0.0005877666990272701
402,7,0.0007394198910333216
403,7,0.0008576931431889534
404,7,0.007339512929320335
405,7,0.008522089570760727
406,7,0.007695689797401428
407,7,0.0004217429377604276
408,7,0.007733332924544811
409,7,0.03681493550539017
410,7,0.0007174165803007782
411,7,0.014530457556247711
412,7,0.009711910970509052
413,7,0.00828864797949791
414,7,0.0071716997772455215
415,7,0.00867297500371933
416,7,0.19041365385055542
417,7,0.017715852707624435
418,7,0.0149909146130085
419,7,0.02092297002673149
420,7,0.0008317906758747995
421,7,0.006673871539533138
422,7,0.006942408159375191
423,7,0.019416626542806625
424,7,0.01395330112427473
425,7,0.0011070969048887491
426,7,0.016250774264335632
427,7,0.0007185954018495977
428,7,0.0010860058246180415
429,7,0.0015507180942222476
430,7,0.001011794083751738
431,7,0.008033492602407932
432,7,0.016120806336402893
433,7,0.006426469888538122
434,7,0.014603497460484505
435,7,0.006265363655984402
436,7,0.012627878226339817
437,7,0.1669052392244339
438,7,0.007770647760480642
439,7,0.00666034035384655
440,7,0.008317186497151852
441,7,0.006908793468028307
442,7,0.000836274994071573
443,7,0.0009849963244050741
444,7,0.007639631628990173
445,7,0.017041759565472603
446,7,0.007545767817646265
447,7,0.021037042140960693
448,7,0.006858101114630699
449,7,0.0009373866487294436
450,7,0.006817380897700787
451,7,0.006837272085249424
452,7,0.16671407222747803
453,7,0.02644757740199566
454,7,0.006339515093713999
455,7,0.014183572493493557
456,7,0.0011583114974200726
457,7,0.0004949668073095381
458,7,0.013371293433010578
459,7,0.006565524265170097
460,7,0.0076301079243421555
461,7,0.0005981095018796623
462,7,0.02726675383746624
463,7,0.006334106903523207
464,7,0.026266664266586304
465,7,0.006582797039300203
466,7,0.006778725888580084
467,7,0.0009275268530473113
468,7,0.0011469925520941615
469,7,0.006223090458661318
470,7,0.0009739081142470241
471,7,0.0007697991677559912
472,7,0.0003561156627256423
473,7,0.0006646064575761557
474,7,0.00040703467675484717
475,7,0.0009969861712306738
476,7,0.0007293479866348207
477,7,0.00040188038838095963
478,7,0.006820205133408308
479,7,0.013499797321856022
480,7,0.007352861575782299
481,7,0.007310384884476662
482,7,0.018678657710552216
483,7,0.1665809154510498
484,7,0.019016006961464882
485,7,0.015463211573660374
486,7,0.012266360223293304
487,7,0.007683303207159042
488,7,0.0008448554435744882
489,7,0.014608548022806644
490,7,0.0010081864893436432
491,7,0.013370913453400135
492,7,0.0131848668679595
493,7,0.020974377170205116
494,7,0.0191497802734375
495,7,0.0006319488165900111
496,7,0.013013487681746483
497,7,0.0008535017259418964
498,7,0.006697815842926502
499,7,0.0009004042949527502
500,7,0.017797671258449554
501,7,0.18922774493694305
502,7,0.15359503030776978
503,7,0.10611450672149658
504,7,0.06395915895700455
505,7,0.05149130895733833
506,7,0.04524952918291092
507,7,0.025913463905453682
508,7,0.01192518137395382
509,7,0.04250692203640938
510,7,0.036463379859924316
511,7,0.05756460130214691
512,7,0.047211334109306335
513,8,0.04263051971793175
514,8,0.02778250351548195
515,8,0.04394840449094772
516,8,0.012200579978525639
517,8,0.012182172387838364
518,8,0.014748923480510712
519,8,0.022980691865086555
520,8,0.02309655398130417
521,8,0.028782034292817116
522,8,0.0335954986512661
523,8,0.011256291531026363
524,8,0.17832349240779877
525,8,0.01267162710428238
526,8,0.010123319923877716
527,8,0.00926950853317976
528,8,0.002325159963220358
529,8,0.015925457701086998
530,8,0.02279888093471527
531,8,0.016153641045093536
532,8,0.030523378401994705
533,8,0.029418734833598137
534,8,0.00943213701248169
535,8,0.008583629503846169
536,8,0.16193681955337524
537,8,0.008272679522633553
538,8,0.1676304042339325
539,8,0.008073554374277592
540,8,0.0041182925924658775
541,8,0.00814510602504015
542,8,0.0026713034603744745
543,8,0.002280818298459053
544,8,0.007337701041251421
545,8,0.007074461318552494
546,8,0.012376406230032444
547,8,0.0011338263284415007
548,8,0.013901777565479279
549,8,0.007700988091528416
550,8,0.0010172453476116061
551,8,0.01515210047364235
552,8,0.0075815762393176556
553,8,0.009301611222326756
554,8,0.0013392968103289604
555,8,0.006740940269082785
556,8,0.0011009147856384516
557,8,0.0008640080923214555
558,8,0.007280763238668442
559,8,0.007805682253092527
560,8,0.011887660250067711
561,8,0.008678784593939781
562,8,0.00114693702198565
563,8,0.015661584213376045
564,8,0.0006729457527399063
565,8,0.013733046129345894
566,8,0.006668269634246826
567,8,0.007567196618765593
568,8,0.025676671415567398
569,8,0.0058052875101566315
570,8,0.0008880514651536942
571,8,0.0008274587453342974
572,8,0.0006464315229095519
573,8,0.006519699469208717
574,8,0.0007780021405778825
575,8,0.00701157795265317
576,8,0.160395547747612
577,8,0.001176116056740284
578,8,0.0006401473074220121
579,8,0.0005868702428415418
580,8,0.006625246722251177
581,8,0.0008098346297629178
582,8,0.012731408700346947
583,8,0.0007839627796784043
584,8,0.013999780640006065
585,8,0.013655678369104862
586,8,0.006823685951530933
587,8,0.008991480804979801
588,8,0.0005425389972515404
589,8,0.0062363832257688046
590,8,0.0006674737087450922
591,8,0.006477555725723505
592,8,0.008234170265495777
593,8,0.014852304942905903
594,8,0.000335598160745576
595,8,0.006910226307809353
596,8,0.00045389647129923105
597,8,0.0009083140175789595
598,8,0.01320130005478859
599,8,0.15996381640434265
600,8,0.019894469529390335
601,8,0.01228072214871645
602,8,0.0077544706873595715
603,8,0.001482675550505519
604,8,0.000817539228592068
605,8,0.0009325746214017272
606,8,0.008186599239706993
607,8,0.010992632247507572
608,8,0.011751149781048298
609,8,0.17353101074695587
610,8,0.0008458318188786507
611,8,0.007251528091728687
612,8,0.005272414069622755
613,8,0.011695003136992455
614,8,0.0006717244395986199
615,8,0.0009266690467484295
616,8,0.001363338204100728
617,8,0.014592599123716354
618,8,0.011098749004304409
619,8,0.023478509858250618
620,8,0.0062904953956604
621,8,0.013827558606863022
622,8,0.0010370753007009625
623,8,0.16044755280017853
624,8,0.006375337950885296
625,8,0.0052662440575659275
626,8,0.006026128772646189
627,8,0.006525575183331966
628,8,0.01433304138481617
629,8,0.006636856589466333
630,8,0.000692179542966187
631,8,0.006919355597347021
632,8,0.0026695337146520615
633,8,0.00747633446007967
634,8,0.0007444265647791326
635,8,0.0015427637845277786
636,8,0.000979119911789894
637,8,0.0057366471737623215
638,8,0.0007723993621766567
639,8,0.0011304363142699003
640,8,0.012727397494018078
641,8,0.014110809192061424
642,8,0.0007741109002381563
643,8,0.01934955269098282
644,8,0.007335714064538479
645,8,0.006846045143902302
646,8,0.0005869846208952367
647,8,0.007135249674320221
648,8,0.01382798794656992
649,8,0.006590969394892454
650,8,0.0078812837600708
651,8,0.01236120704561472
652,8,0.007166530471295118
653,8,0.0007936821784824133
654,8,0.00625698734074831
655,8,0.0014701095642521977
656,8,0.005897315684705973
657,8,0.007074618246406317
658,8,0.0009829599875956774
659,8,0.0065904296934604645
660,8,0.1604725420475006
661,8,0.010494133457541466
662,8,0.005906553473323584
663,9,0.010672144591808319
664,9,0.0006140050827525556
665,9,0.0014825524995103478
666,9,0.018120428547263145
667,9,0.011583838611841202
668,9,0.0009929088409990072
669,9,0.005443606059998274
670,9,0.006672513671219349
671,9,0.0008091505151242018
672,9,0.006853534374386072
673,9,0.006043910980224609
674,9,0.0008892038022167981
675,9,0.01687883399426937
676,9,0.022467665374279022
677,9,0.01637996733188629
678,9,0.0006560412002727389
679,9,0.0005936807719990611
680,9,0.005043867044150829
681,9,0.006162394769489765
682,9,0.1595650315284729
683,9,0.004761571064591408
684,9,0.16683916747570038
685,9,0.008950118906795979
686,9,0.005703840404748917
687,9,0.007286679930984974
688,9,0.0008125219028443098
689,9,0.018106063827872276
690,9,0.01951375976204872
691,9,0.0011072290362790227
692,9,0.019763145595788956
693,9,0.00911308266222477
694,9,0.012978756800293922
695,9,0.008985585533082485
696,9,0.014789652079343796
697,9,0.0010615065693855286
698,9,0.012034593150019646
699,9,0.0010493564186617732
700,9,0.0007845825748518109
701,9,0.011104155331850052
702,9,0.0010004728101193905
703,9,0.0047857267782092094
704,9,0.006841906346380711
705,9,0.01080336980521679
706,9,0.013387325219810009
707,9,0.0011810156283900142
708,9,0.017502840608358383
709,9,0.014450840651988983
710,9,0.007062525488436222
711,9,0.014644896611571312
712,9,0.011335747316479683
713,9,0.001448131282813847
714,9,0.007078254129737616
715,9,0.001936666201800108
716,9,0.0016519729979336262
717,9,0.001224984647706151
718,9,0.000683995895087719
719,9,0.015725519508123398
720,9,0.01643075793981552
721,9,0.16335716843605042
722,9,0.025792326778173447
723,9,0.003967395983636379
724,9,0.0014498494565486908
725,9,0.009671232663094997
726,9,0.017475495114922523
727,9,0.011913630180060863
728,9,0.013352231122553349
729,9,0.010774417780339718
730,9,0.005828515626490116
731,9,0.020472323521971703
732,9,0.0011917216470465064
733,9,0.000753485132008791
734,9,0.007582810707390308
735,9,0.0005733267171308398
736,9,0.0020023512188345194
737,9,0.0010023214854300022
738,9,0.005104903597384691
739,9,0.02131364308297634
740,9,0.16903772950172424
741,9,0.008959854021668434
742,9,0.022914186120033264
743,9,0.0008898478699848056
744,9,0.013460695743560791
745,9,0.004274685867130756
746,9,0.005632193759083748
747,9,0.0007579180528409779
748,9,0.0007569949375465512
749,9,0.014112511649727821
750,9,0.008542148396372795
751,9,0.15143439173698425
752,9,0.15693356096744537
753,9,0.08316938579082489
754,9,0.04463466256856918
755,9,0.03281446173787117
756,9,0.018300781026482582
757,9,0.04842611774802208
758,9,0.03452069312334061
759,9,0.08782242238521576
760,9,0.10743456333875656
761,9,0.0506625659763813
762,9,0.032678429037332535
763,9,0.020772108808159828
764,9,0.1903064101934433
765,9,0.023815173655748367
766,9,0.023292498663067818
767,9,0.024829786270856857
768,9,0.043793484568595886
769,9,0.026775237172842026
770,9,0.022741375491023064
771,9,0.02753516100347042
772,9,0.17479676008224487
773,9,0.1625387966632843
774,9,0.022285787388682365
775,9,0.02514057606458664
776,9,0.021489791572093964
777,9,0.014832897111773491
778,9,0.032884132117033005
779,9,0.016989579424262047
780,9,0.01604977436363697
781,9,0.01950768381357193
782,9,0.004841393791139126
783,9,0.010022333823144436
784,9,0.028214603662490845
785,9,0.011914616450667381
786,9,0.006625917740166187
787,9,0.02568383514881134
788,9,0.014173910021781921
789,9,0.021760672330856323
790,9,0.012285023927688599
791,9,0.022505559027194977
792,9,0.0028945545200258493
793,9,0.002665808191522956
794,9,0.00462104519829154
795,9,0.010982365347445011
796,9,0.002492316998541355
797,9,0.02600856125354767
798,9,0.0018164910143241286
799,9,0.020868267863988876
800,9,0.15859650075435638
801,9,0.001365141710266471
802,9,0.0077611408196389675
803,9,0.021746143698692322
804,9,0.011832579039037228
805,9,0.0034750481136143208
806,9,0.022982027381658554
807,9,0.013662317767739296
808,9,0.0016137873753905296
809,9,0.005486941430717707
810,9,0.0009565569926053286
811,9,0.015116089954972267
812,9,0.0013409858802333474
813,10,0.0022765796165913343
814,10,0.005044721066951752
815,10,0.013240395113825798
816,10,0.007899033837020397
817,10,0.1639300286769867
818,10,0.011159245856106281
819,10,0.0016401588218286633
820,10,0.001053785439580679
821,10,0.007127794437110424
822,10,0.007401314098387957
823,10,0.001827758620493114
824,10,0.012449206784367561
825,10,0.007536221295595169
826,10,0.016103025525808334
827,10,0.014025229029357433
828,10,0.007161362562328577
829,10,0.0013792819809168577
830,10,0.004314992111176252
831,10,0.018752694129943848
832,10,0.007327376864850521
833,10,0.021283628419041634
834,10,0.0025344155728816986
835,10,0.010956843383610249
836,10,0.0015948005020618439
837,10,0.0013614194467663765
838,10,0.006268776021897793
839,10,0.005007355473935604
840,10,0.007632528431713581
841,10,0.007106264121830463
842,10,0.014531394466757774
843,10,0.0014048859011381865
844,10,0.014440775848925114
845,10,0.012808362953364849
846,10,0.16075730323791504
847,10,0.004059471655637026
848,10,0.012625187635421753
849,10,0.008171845227479935
850,10,0.168566033244133
851,10,0.023913545534014702
852,10,0.007712646387517452
853,10,0.017423255369067192
854,10,0.009181427769362926
855,10,0.002080739475786686
856,10,0.0015697884373366833
857,10,0.013423915021121502
858,10,0.01883532665669918
859,10,0.012772566638886929
860,10,0.15690800547599792
861,10,0.007447477430105209
862,10,0.0013778501888737082
863,10,0.0014364027883857489
864,10,0.16349902749061584
865,10,0.0020567947067320347
866,10,0.010688497684895992
867,10,0.017990663647651672
868,10,0.007935269735753536
869,10,0.00852776039391756
870,10,0.0022489079274237156
871,10,0.008566545322537422
872,10,0.02284935861825943
873,10,0.028712531551718712
874,10,0.006392504088580608
875,10,0.006452965550124645
876,10,0.0037831077352166176
877,10,0.014721633866429329
878,10,0.026706650853157043
879,10,0.006746559403836727
880,10,0.00993156898766756
881,10,0.004357088357210159
882,10,0.006687931250780821
883,10,0.0013617704389616847
884,10,0.0017658224096521735
885,10,0.0017351306742057204
886,10,0.0010754682589322329
887,10,0.17117825150489807
888,10,0.004121860954910517
889,10,0.00543477525934577
890,10,0.007646371144801378
891,10,0.003482020692899823
892,10,0.001138351741246879
893,10,0.004335408564656973
894,10,0.013491181656718254
895,10,0.005570906680077314
896,10,0.006987939588725567
897,10,0.013169828802347183
898,10,0.004298603627830744
899,10,0.013066844083368778
900,10,0.0067603266797959805
901,10,0.0012883050367236137
902,10,0.005992962513118982
903,10,0.007435092702507973
904,10,0.015416148118674755
905,10,0.17228661477565765
906,10,0.008407003246247768
907,10,0.013597068376839161
908,10,0.012443882413208485
909,10,0.004757698625326157
910,10,0.005247908178716898
911,10,0.011496755294501781
912,10,0.006267624907195568
913,10,0.007606662809848785
914,10,0.008882950060069561
915,10,0.001064989366568625
916,10,0.004194214474409819
917,10,0.0021882138680666685
918,10,0.0014728723326697946
919,10,0.004686059430241585
920,10,0.17081698775291443
921,10,0.0021419129334390163
922,10,0.007821429520845413
923,10,0.011545185931026936
924,10,0.021369945257902145
925,10,0.017921248450875282
926,10,0.0013918222393840551
927,10,0.15795767307281494
928,10,0.007249063346534967
929,10,0.0008103676373139024
930,10,0.004152656067162752
931,10,0.014002212323248386
932,10,0.00457683764398098
933,10,0.014695690013468266
934,10,0.0018506684573367238
935,10,0.010537844151258469
936,10,0.0022129681892693043
937,10,0.004888635128736496
938,10,0.010320324450731277
939,10,0.15664352476596832
940,10,0.007240985054522753
941,10,0.001055023749358952
942,10,0.011881034821271896
943,10,0.014573371969163418
944,10,0.0016822302713990211
945,10,0.16690006852149963
946,10,0.007889112457633018
947,10,0.016139648854732513
948,10,0.011996937915682793
949,10,0.02013636752963066
950,10,0.0010734406532719731
951,10,0.008165717124938965
952,10,0.008993369527161121
953,10,0.00862694438546896
954,10,0.009868420660495758
955,10,0.015036781318485737
956,10,0.008474532514810562
957,10,0.0013069737469777465
958,10,0.0019882675260305405
959,10,0.006929940078407526
960,10,0.008936334401369095
961,10,0.16802211105823517
962,10,0.011623721569776535
963,11,0.007762361317873001
964,11,0.004959208890795708
965,11,0.011656258255243301
966,11,0.010097821243107319
967,11,0.0023585099261254072
968,11,0.016167834401130676
969,11,0.006473021116107702
970,11,0.00751682510599494
971,11,0.004831802565604448
972,11,0.007940406911075115
973,11,0.0018721751403063536
974,11,0.013229314237833023
975,11,0.0063189547508955
976,11,0.0025512990541756153
977,11,0.007541955914348364
978,11,0.008471912704408169
979,11,0.00540341529995203
980,11,0.007252291310578585
981,11,0.01934615895152092
982,11,0.008370144292712212
983,11,0.014056570827960968
984,11,0.16692307591438293
985,11,0.001154780969955027
986,11,0.0030432920902967453
987,11,0.011808289214968681
988,11,0.0048903534188866615
989,11,0.015007243491709232
990,11,0.005777114070951939
991,11,0.006397195626050234
992,11,0.009406881406903267
993,11,0.0007434036233462393
994,11,0.007569716311991215
995,11,0.0007923330413177609
996,11,0.013823987916111946
997,11,0.015213437378406525
998,11,0.00573816429823637
999,11,0.009279071353375912
1000,11,0.15670764446258545
1001,11,0.29062941670417786
1002,11,0.11872484534978867
1003,11,0.061949342489242554
1004,11,0.033400338143110275
1005,11,0.0431448295712471
1006,11,0.027500873431563377
1007,11,0.0141065064817667
1008,11,0.05908026918768883
1009,11,0.02424222230911255
1010,11,0.060551099479198456
1011,11,0.044184379279613495
1012,11,0.0362408272922039
1013,11,0.031211452558636665
1014,11,0.007989855483174324
1015,11,0.0036042092833667994
1016,11,0.01590135134756565
1017,11,0.02263783849775791
1018,11,0.026026474311947823
1019,11,0.03162960335612297
1020,11,0.016532352194190025
1021,11,0.012854941189289093
1022,11,0.022198544815182686
1023,11,0.1595640480518341
1024,11,0.012737086042761803
1025,11,0.019603470340371132
1026,11,0.009351075626909733
1027,11,0.007980048656463623
1028,11,0.026383262127637863
1029,11,0.01047578640282154
1030,11,0.01229529082775116
1031,11,0.0078174639493227
1032,11,0.02016986533999443
1033,11,0.007252943702042103
1034,11,0.02192790061235428
1035,11,0.020875418558716774
1036,11,0.009494232013821602
1037,11,0.006143623031675816
1038,11,0.008168420754373074
1039,11,0.006756928283721209
1040,11,0.009201832115650177
1041,11,0.009941508062183857
1042,11,0.0022202010732144117
1043,11,0.020612874999642372
1044,11,0.0027965791523456573
1045,11,0.013248851522803307
